model,model_name,language,window,operation,similarity,score,time
contextual,bert-base-multilingual-cased,en,0,concat,cosine,0.641703316111315,3.379597791994456
contextual,bert-base-multilingual-cased,en,1,concat,cosine,0.5648861995227752,3.682885582995368
contextual,bert-base-multilingual-cased,en,2,concat,cosine,0.6226309111539302,3.806047125006444
contextual,bert-base-multilingual-cased,en,3,concat,cosine,0.6247789327195543,3.871735291002551
contextual,bert-base-multilingual-cased,en,4,concat,cosine,0.5839648244282846,3.932604041998274
contextual,bert-base-multilingual-cased,en,5,concat,cosine,0.5952042758784764,4.007934417008073
contextual,bert-base-multilingual-cased,en,6,concat,cosine,0.6192390643374645,3.9891386249946663
contextual,bert-base-multilingual-cased,en,7,concat,cosine,0.6485330858214421,3.617213167002774
contextual,bert-base-multilingual-cased,en,8,concat,cosine,0.6558839472215529,3.9833815000019968
contextual,bert-base-multilingual-cased,en,9,concat,cosine,0.6711351853198836,3.9569476250035223
contextual,bert-base-multilingual-cased,en,10,concat,cosine,0.6951585299654927,3.9859306250000377
contextual,bert-base-multilingual-uncased,en,0,concat,cosine,0.2288375302531879,4.044467666986748
contextual,bert-base-multilingual-uncased,en,1,concat,cosine,0.3087933897456125,3.705183500002022
contextual,bert-base-multilingual-uncased,en,2,concat,cosine,0.3685705244437112,3.769735666995985
contextual,bert-base-multilingual-uncased,en,3,concat,cosine,0.3306411677383214,4.163463207994937
contextual,bert-base-multilingual-uncased,en,4,concat,cosine,0.3790052388217603,4.092111165999086
contextual,bert-base-multilingual-uncased,en,5,concat,cosine,0.4363339391329845,3.736498083002516
contextual,bert-base-multilingual-uncased,en,6,concat,cosine,0.520910189081428,3.9788155410060426
contextual,bert-base-multilingual-uncased,en,7,concat,cosine,0.5251945371691512,3.757289832996321
contextual,bert-base-multilingual-uncased,en,8,concat,cosine,0.5804883798449191,3.962939290999202
contextual,bert-base-multilingual-uncased,en,9,concat,cosine,0.5837535509676388,4.164798333993531
contextual,bert-base-multilingual-uncased,en,10,concat,cosine,0.5932581294866242,3.7935113749990705
contextual,EMBEDDIA/crosloengual-bert,en,0,concat,cosine,0.4653582254080337,3.62866254200344
contextual,EMBEDDIA/crosloengual-bert,en,1,concat,cosine,0.5349479782049453,3.871049416993628
contextual,EMBEDDIA/crosloengual-bert,en,2,concat,cosine,0.5699311140808532,3.845248875004472
contextual,EMBEDDIA/crosloengual-bert,en,3,concat,cosine,0.6002879987722989,3.5960080420045415
contextual,EMBEDDIA/crosloengual-bert,en,4,concat,cosine,0.6291200682751793,3.6512920419918378
contextual,EMBEDDIA/crosloengual-bert,en,5,concat,cosine,0.6711756945443043,3.877487542005838
contextual,EMBEDDIA/crosloengual-bert,en,6,concat,cosine,0.7215525644559082,3.64948545799416
contextual,EMBEDDIA/crosloengual-bert,en,7,concat,cosine,0.7101566670205288,3.573416457991698
contextual,EMBEDDIA/crosloengual-bert,en,8,concat,cosine,0.6948849826419354,3.4791782919928664
contextual,EMBEDDIA/crosloengual-bert,en,9,concat,cosine,0.7196228773256947,3.8191514999925857
contextual,EMBEDDIA/crosloengual-bert,en,10,concat,cosine,0.7432018253070115,3.6997181250044378
contextual,bert-base-cased,en,0,concat,cosine,-0.0231720727448974,3.3840435419988353
contextual,bert-base-cased,en,1,concat,cosine,0.0658819105271517,3.5680357919918606
contextual,bert-base-cased,en,2,concat,cosine,0.1559872313210522,3.4864667920046486
contextual,bert-base-cased,en,3,concat,cosine,0.2603884676356988,3.3887937500112457
contextual,bert-base-cased,en,4,concat,cosine,0.333467875980171,3.1009801659965888
contextual,bert-base-cased,en,5,concat,cosine,0.4810043871757843,3.4172495000093477
contextual,bert-base-cased,en,6,concat,cosine,0.5511722356695146,3.1049138749949634
contextual,bert-base-cased,en,7,concat,cosine,0.5574296751376402,2.9931729160016403
contextual,bert-base-cased,en,8,concat,cosine,0.6461115027568101,3.260521250005695
contextual,bert-base-cased,en,9,concat,cosine,0.6445451062207742,3.497753040996031
contextual,bert-base-cased,en,10,concat,cosine,0.6806680867418372,3.4568264589906903
contextual,bert-base-uncased,en,0,concat,cosine,0.0865049352104911,3.3887623329937924
contextual,bert-base-uncased,en,1,concat,cosine,0.3684945382700377,3.4512409169983584
contextual,bert-base-uncased,en,2,concat,cosine,0.386949672495134,3.242995416003396
contextual,bert-base-uncased,en,3,concat,cosine,0.3153019653319422,3.22118637499807
contextual,bert-base-uncased,en,4,concat,cosine,0.3360663812843605,3.603705333007383
contextual,bert-base-uncased,en,5,concat,cosine,0.4226162414271874,3.435892249995959
contextual,bert-base-uncased,en,6,concat,cosine,0.576337978933187,3.430700041993987
contextual,bert-base-uncased,en,7,concat,cosine,0.5691323779861632,3.434518208989175
contextual,bert-base-uncased,en,8,concat,cosine,0.6740267125706229,3.475801249995129
contextual,bert-base-uncased,en,9,concat,cosine,0.6461441813890246,3.305855375001556
contextual,bert-base-uncased,en,10,concat,cosine,0.6720522532588775,3.632441915993695
contextual,bert-large-cased,en,0,concat,cosine,0.047996956119972,7.449110832996666
contextual,bert-large-cased,en,1,concat,cosine,0.292728705285098,7.6513925829931395
contextual,bert-large-cased,en,2,concat,cosine,0.3533023422547738,7.798238083007163
contextual,bert-large-cased,en,3,concat,cosine,0.3411210906694233,7.548388249997515
contextual,bert-large-cased,en,4,concat,cosine,0.3827046371465874,7.675098499996238
contextual,bert-large-cased,en,5,concat,cosine,0.4795648570278378,7.740962916010176
contextual,bert-large-cased,en,6,concat,cosine,0.6771658750240319,7.702810707996832
contextual,bert-large-cased,en,7,concat,cosine,0.6246578961103249,7.759320083001512
contextual,bert-large-cased,en,8,concat,cosine,0.6749802310703039,7.464075416995911
contextual,bert-large-cased,en,9,concat,cosine,0.6352468265290028,7.779709166992688
contextual,bert-large-cased,en,10,concat,cosine,0.6706828285335468,7.935454165999545
contextual,bert-large-uncased,en,0,concat,cosine,-0.2645377491575125,7.3891993340075715
contextual,bert-large-uncased,en,1,concat,cosine,0.0967163896842696,7.37971920799464
contextual,bert-large-uncased,en,2,concat,cosine,0.158145915496723,7.589648291002959
contextual,bert-large-uncased,en,3,concat,cosine,-0.0225996690575309,7.268573541994556
contextual,bert-large-uncased,en,4,concat,cosine,-0.0041000090522376,7.96782649999659
contextual,bert-large-uncased,en,5,concat,cosine,0.058443415912558,8.014833416993497
contextual,bert-large-uncased,en,6,concat,cosine,0.1809754512517449,7.600976083005662
contextual,bert-large-uncased,en,7,concat,cosine,0.0903983293726748,7.438193916997989
contextual,bert-large-uncased,en,8,concat,cosine,0.1738584978671179,7.626326790996245
contextual,bert-large-uncased,en,9,concat,cosine,0.1754142611389441,8.000761375005823
contextual,bert-large-uncased,en,10,concat,cosine,0.2356031208909996,7.689793875004398
contextual,bert-large-cased-whole-word-masking,en,0,concat,cosine,-0.1193209496355147,7.30217204100336
contextual,bert-large-cased-whole-word-masking,en,1,concat,cosine,0.0670057452716882,7.728381833003368
contextual,bert-large-cased-whole-word-masking,en,2,concat,cosine,0.1975576717624843,7.602745708005386
contextual,bert-large-cased-whole-word-masking,en,3,concat,cosine,0.2131942039789947,8.112803665993852
contextual,bert-large-cased-whole-word-masking,en,4,concat,cosine,0.2412896881770359,8.025810582999839
contextual,bert-large-cased-whole-word-masking,en,5,concat,cosine,0.3540352157045334,8.729260375010199
contextual,bert-large-cased-whole-word-masking,en,6,concat,cosine,0.5127965406838819,7.879909791998216
contextual,bert-large-cased-whole-word-masking,en,7,concat,cosine,0.4917532126505111,8.66375666699605
contextual,bert-large-cased-whole-word-masking,en,8,concat,cosine,0.5370360262822249,7.933373207997647
contextual,bert-large-cased-whole-word-masking,en,9,concat,cosine,0.5265738408933739,7.897562291997019
contextual,bert-large-cased-whole-word-masking,en,10,concat,cosine,0.5981393324803844,8.013048833003268
contextual,bert-large-uncased-whole-word-masking,en,0,concat,cosine,0.0664658086116782,7.350686541991308
contextual,bert-large-uncased-whole-word-masking,en,1,concat,cosine,0.2600775552463712,8.033415625002817
contextual,bert-large-uncased-whole-word-masking,en,2,concat,cosine,0.33593975423411,7.311214250003104
contextual,bert-large-uncased-whole-word-masking,en,3,concat,cosine,0.3159329461597624,7.492657375012641
